"","X2019_12_18_14_35_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_19_19_48_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_20_14_15_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_27_12_29_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_29_15_06_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_29_18_18_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_02_17_38_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_11_17_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_16_58_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_20_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_04_23_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_10_03_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_14_59_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_06_20_17_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_08_16_43_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_09_11_07_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_15_13_56_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_20_15_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_05_20_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_10_15_41_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_11_10_35_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_12_05_06_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_13_00_26_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_13_03_11_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_17_13_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_18_01_25_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_18_18_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_28_12_27_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_01_23_00_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_06_16_22_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_07_18_15_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_11_11_25_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_04_11_39_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_15_13_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_18_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_21_07_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_14_46_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_17_28_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_20_11_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_15_10_30_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_20_12_33_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_20_15_35_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_22_14_57_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_22_17_43_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_26_14_20_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_27_13_57_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_28_04_06_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_01_10_22_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_01_15_41_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_02_09_41_Q.Exactive.HF.X.Orbitrap_6070"
"PRPS1",29.9792378207155,29.8935680326954,30.567105321242,29.6348146499047,30.8705600080997,31.1841748737168,NA,30.5219684871239,NA,30.158823492999,30.9770552256836,NA,NA,31.8829625752302,29.6311063211709,30.3328747753302,27.3057386453927,31.9895264573751,31.8268408918044,31.4520890372087,30.8551189049419,NA,30.9485161065684,31.1923117236188,27.5577156329279,30.3463594932045,28.6224046672433,29.6409453726195,29.6030211786927,NA,NA,30.5728978310699,29.4002944219907,26.1753709167456,29.0362197359252,28.873584496333,28.7552542499502,29.2644331145832,29.5322992026465,29.887886640048,29.5723738421582,NA,27.2985901025565,29.8142880305947,30.625839387229,31.622483216645,30.6423750030235,NA,NA,NA
"PRPS2",26.6025788106026,26.9069006852221,27.5593942462925,27.3583365019797,28.9575662937154,29.1623095719511,26.2359153272948,27.9753614404802,27.067226558693,28.5288390099187,29.3012313424658,NA,23.2214472882721,28.9523263244154,26.8307441998047,28.911993800868,27.7405327442434,29.352413048242,29.5485584244295,28.5011963657157,28.2924595370962,28.2128031539712,27.1205035214227,26.8791178471927,29.8252948059214,28.0310215861039,30.2751984642832,28.2324244405929,27.5215567110096,24.188805534058,23.4397436503568,27.7336325067246,26.4370466971423,29.3413625551234,26.4979575479353,26.6274232268959,26.3527581996607,25.9762249730286,26.1783186670127,28.1282936301102,24.8805431236039,26.3572628434426,NA,27.5417075530297,27.9002929539863,29.4193282279256,31.3901289798042,25.1798377332415,28.4773053228176,28.1280969302611
"PRPSAP1",27.3606823480915,27.8186673046674,28.5014621428146,27.341129224307,28.786000650536,28.7967141276481,27.1442351739792,26.9484882577321,28.1746473222587,28.4140942100921,29.0697635602624,23.9451201573275,25.6727119242795,29.1356505814985,28.3248732133586,28.5599411982044,25.4556635967913,29.8400512618985,29.2100644904049,29.0175455183978,29.2726425625217,29.147053033517,29.4503593989367,29.1190443674972,28.5036624144052,27.8663209402872,28.8143033124908,27.1830036388874,27.0075289825676,25.9581916000106,27.3538015700072,27.7628758131262,27.3037371379425,27.07306267022,26.8481646372164,27.1527689868298,26.2630409124961,26.5427409493682,26.4519436701835,26.848284050786,27.6147737500489,29.1523338211669,29.1825538213501,29.2882186076479,30.5384364066983,29.0869687010628,29.5324292630515,26.8414616530942,28.3303122612624,28.9657347528084
"PRPSAP2",28.4046654583982,26.8572120159147,27.9303282202345,27.2799426445153,28.7637307247823,28.6384444211725,26.584341853835,27.6747872988567,28.8924103804911,29.1602670302237,29.5462784134394,25.5833952317455,25.0239451690608,30.2335219644503,28.1108805585342,28.6776461529896,26.0527290616286,30.6082309041821,29.9765090606039,29.9671924790549,29.0790279154012,29.9687036581151,29.2607818826669,29.8992271395176,27.3917377411809,27.4182829423549,28.2095533166239,27.8032890316454,27.6149843163546,28.0536200170381,28.9005520871407,28.6858214132591,26.1872392434496,26.197417990765,26.0259524487127,25.951715142436,27.0153138067187,27.2326988998425,27.6598292420332,28.4413435736511,26.5420324145053,27.7195364075573,27.3223394187468,27.6515049285966,27.8627788441281,30.2670705833998,30.5990349742815,25.0883696534007,28.6445082006299,28.0380529936167
"PRR14L",NA,23.6714166720235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.0916820164224,24.7524623185527,25.5612748912697,25.691656419703,25.7085673825969,NA,24.4067183201959,24.3209977127781,NA,23.6964666921389,NA,NA,24.3314232428966,NA,22.8212951940489,NA,23.5155689526099,23.0603403694623,NA,23.0038459047957,24.0184372373371,22.9065016330783,NA,NA,NA,NA,26.7239033750309,27.2400896315174,NA,NA,NA
"PRRC1",26.5736635966213,26.2469536544021,28.604453520321,26.9298769196785,27.9558217510873,28.9395769277492,25.2157865525025,26.331491583061,27.844517767177,27.0161643897138,28.6916231437625,24.6805664194223,26.1376256575318,28.8203422545056,26.8608861642359,26.1722645135367,26.4310318125078,29.6152825660221,28.4966325562235,28.406410171582,28.8078092286828,29.1628377590549,29.1282198708095,29.4652681760176,27.186691584172,26.0725107867013,27.5872781648427,27.2103896885349,27.1948847240195,26.6184892377638,27.48692460796,28.209646270784,26.3464651735357,27.0366389716829,26.4465744857579,25.3675304647618,26.5436113803449,26.7503424543385,26.7735416882514,27.2094603564744,25.5103563650011,28.5492196887515,26.2906152759497,27.2274752246212,26.4817458586767,28.7029259783147,29.7122067549314,27.8393004916768,29.1338883316367,27.549366595227
"PRRC2A",25.9871330078716,27.8974105606338,27.1473442223445,26.9130787701755,26.4042512864045,26.3675138015212,NA,25.5948847216564,26.3178622044752,25.729022591531,27.2026580355898,NA,NA,27.0180763698741,26.9478197243369,26.1636920523984,25.8167768448696,28.1510275360593,27.7353768038318,28.7790018130312,28.4630670003721,29.2756425070817,29.1927702651317,29.1341577036057,28.1759324044447,27.978256061548,27.7576721040732,26.9513816612831,26.1399102416469,NA,25.2891557611971,27.4143361985818,26.4608897946699,26.0308006438513,26.1361005891096,26.5969044865093,25.8876716995653,26.0101784040205,26.4247355226915,27.5338591541853,25.3824498845975,26.8121316610943,26.7171191210634,27.4353943073199,27.7969306811719,29.3766248118739,29.9574002376562,24.6636206426245,NA,28.2984153045868
"PRRC2B",23.8439310161428,NA,24.6823358410237,NA,24.7014989539973,24.0644743813357,NA,NA,26.2789507606393,25.8755836352001,29.2335905319768,25.077205269847,NA,26.9714746167239,NA,24.4047710126373,NA,27.2167858154263,26.9958263130442,27.4332465515072,27.177691585921,26.7558272659275,27.7064215039073,26.9377543692705,26.7544261581981,25.981787272277,NA,24.5264156589772,24.2936877360498,24.2437980807802,NA,24.8341245746688,NA,23.6754066373064,23.3364716914693,22.3109400045107,24.2894020479537,23.8836225165359,NA,NA,NA,NA,25.4380308760058,NA,NA,26.6441643497712,24.9322446741749,NA,NA,24.0551520021007
"PRRC2C",30.8487168421391,30.4092256614603,30.8943200087972,30.0630397310161,30.0451805223636,30.4772088053369,27.6626160086615,28.5896014896596,30.0320995093547,29.7963428173942,30.1122236879902,26.8181187166485,27.5250717417483,30.4680100742916,28.8315296359081,28.6915898670544,30.2577733200895,31.0063121446022,30.6233993104683,31.9548724431855,31.7598637571146,31.9989020858032,31.9387360330057,32.2457835876639,31.3874608372744,31.3222212095375,30.7542987172687,30.3751337825024,29.8295652432996,28.464002423368,29.3362631107971,31.1794960827678,29.9766456212591,29.7275594924605,29.569225905803,29.7062897509354,29.9339616825914,29.7301213729266,30.1339373120994,30.8170361673837,29.6752417307571,30.6091120469695,29.9773282307069,30.4850058750786,31.4976226074953,32.393457233757,32.6593826892611,28.8997169358356,29.7650595812235,31.3642148577622
"PRSS21",26.7037181601087,27.2798541111754,27.3859912528241,26.8449367290039,26.0200918259408,26.4488757620816,NA,NA,NA,NA,NA,NA,NA,27.0389425932276,NA,NA,25.2838680590423,26.3290464090976,24.4653187830322,26.8509086517662,28.7083634639192,28.5900300023355,27.922920343092,28.7171845064128,28.1141119024759,27.5594671851959,NA,27.1602910769445,26.5453212063952,NA,24.3156183761193,27.5367517396128,26.247750523388,25.2762905642331,25.7563873282398,25.4417076647246,26.0870142407588,26.2001526744185,26.6816390551899,26.7324684692445,24.3164472730343,27.0254878534323,26.3509051996921,27.5035486895119,27.9723514351302,28.7017038451866,29.2823751847458,NA,NA,26.8889028167522
"PSAP",27.8298978670516,28.2354862757193,28.8489108099187,28.0195086939462,32.2165661294662,32.3684882775451,30.9495600500575,31.7248060785603,31.4166934616422,31.8238077885303,32.350791415335,29.3726453040228,31.237345338234,32.6607644284563,31.565971251788,31.7719924621512,27.9364631659646,32.7882469754022,32.8589206217024,29.8357365161867,29.4391848433411,29.8292174182699,29.8587539271505,29.8207530814945,28.7011089193881,29.6571222887016,29.1002406874564,28.5119779004723,26.8066113723268,31.0816966319392,32.2495463917313,28.7031240645469,27.6843840497148,27.2245343240418,27.0534128672005,27.2016302420519,28.1528173304686,28.3138035020753,28.2660653377146,28.3903852721146,27.0205157739429,28.4422140734142,28.5983606601581,28.7612595964785,28.9617666844891,30.0780099615463,30.115576051141,31.3360183093008,32.0079165505403,30.0335442402734
"PSAT1",31.7828100800402,31.6248812777695,32.2107728636769,31.3048143810474,31.6808514160905,32.1436089105627,30.2334076779971,30.7922676019362,31.4585567747562,31.3552622823753,32.1017127135249,28.6724624088149,29.9625115291148,32.6624844380552,30.8115346489885,31.2199732763479,30.605054326662,32.6504224842348,32.5301329027288,33.1259406948071,32.6721926138136,33.0205555126817,33.0784394984226,33.1693163028854,32.1264792865995,31.9890188415081,32.142422521178,31.520845184414,31.1622495384517,30.1031206941361,31.4982410446977,32.021118360586,30.5511466469555,30.6685623408527,30.3504753005821,30.2340932609536,30.6779989127542,31.0265699176504,31.1671640078663,31.4125606730221,31.094526290174,31.3659882999534,31.6834054892111,31.8267651418875,32.4270738701249,33.1280938566132,33.2721141486366,30.4842376668384,32.0804899668554,32.3944031040743
"PSIP1",29.5521733065784,28.2083443672167,29.0596144602472,27.9029396792991,31.6890419208844,32.1537899020029,30.5517883948317,31.325227160779,31.681773078604,31.4989542968212,32.1444296859171,29.9671924790549,30.1607478885036,32.9106543090993,30.9949636506127,31.4579210862502,26.8878575959081,32.4469481016383,31.9985658872929,30.1639894965002,29.5214631091358,29.7299917667421,29.7614022766837,29.9696644940087,29.4295002212205,28.6473590041905,28.6537613302201,28.5933822887562,27.803165834938,31.658340194956,32.56787597958,28.5100922215286,27.9114224364879,27.2734653903013,27.1520920057357,27.144137908175,26.838699594071,26.3747276241894,27.4298992297251,28.8157390884326,27.3788998020166,28.3926796219092,28.4102573066426,28.4676214695644,29.711665372084,30.5734396883686,31.0688799600251,31.4396109037532,31.3230806920313,29.6487137360812
"PSM8.PSMB8",NA,NA,NA,NA,27.5175826518367,26.79178649407,NA,NA,25.4318926186084,26.1382117933076,27.8346671111995,NA,NA,27.0453107353734,26.4317810616025,NA,NA,28.2577733200895,28.2010693186231,NA,27.2036850974362,NA,NA,NA,NA,26.5269081151254,NA,NA,NA,25.7726107792524,26.9091919507571,NA,NA,NA,24.9004887477788,NA,NA,NA,NA,27.1663381093548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA1",31.0454409366316,30.9578153419724,31.0078497359037,30.6017822060627,31.9656453159873,32.0930784014983,30.5188772976577,31.3933549403517,32.0374443485077,32.5249130022005,32.2487267669395,31.040485009542,30.6841164751713,32.8558986096656,31.0505745099707,32.1643492259725,30.7585142197397,32.751488174419,32.0975119036147,32.456991498909,32.0966639891353,32.5494033195086,32.6402429569119,32.8516422384702,31.6073492228977,30.6745516111358,30.8713681377427,31.1078040634562,30.9171259230263,31.1727771496261,32.0192634430468,31.5746130148139,30.3476271465401,29.6511285183183,29.6313318656161,30.0800451515024,30.3877176039722,31.0424433307887,30.8218328463453,31.7914527282379,30.8780362679934,31.0466122194859,31.0582085194794,31.7795263397406,32.2176353383507,32.913207199366,32.815567328799,30.4489426963373,31.5760558001491,32.4134688852276
"PSMA2",30.4834690493238,28.9261482935399,30.137972483298,29.5061620966618,31.1000526610807,31.520845184414,29.8882786787192,29.8287787367159,31.0565945137164,30.4566978205281,30.7734473667162,29.0723983400972,29.3211138712796,31.7916467875364,30.4021257699613,30.3494210842101,28.5486319132124,32.1276481083323,32.2116143306246,31.0984220718329,30.6644991238289,30.2429763181614,30.0721427470341,30.6246198647212,29.7438742513328,30.2089722173931,30.2781931043055,29.1254881222636,28.8460433999372,29.8382637867502,30.922806950414,30.0541377615406,29.0288896602175,27.9972808872298,28.3669471367951,27.7879318443934,29.1395102125864,28.9999169299881,28.9805730313993,28.0298638937855,28.1237134074841,28.5823690230742,29.3126355905775,29.5252024553213,29.6961913980904,30.9930072707012,31.075780680229,30.9119223926941,31.9372632868039,31.032165210338
"PSMA3",30.9095639379371,30.549678721827,31.2344930339421,30.898722763671,31.4817381612447,31.3121919690578,29.3149704688731,30.171525043009,31.0561422683404,31.1536993174399,31.3865874885183,29.2787248345968,29.3839539690803,32.0449851808101,29.8221672574361,30.9618908519682,29.9260634399404,31.7799567788843,31.941292234157,31.540146829268,31.1624896574621,31.7383195584737,31.326727790995,31.5977925721274,31.232550240897,31.1575592119968,30.2513535727908,30.8720289981878,30.4585567747562,29.0012868450425,30.8470745315561,31.0844871454608,30.0115865984133,29.0386548416115,30.0257782430151,29.6573949164724,29.5529794554862,29.6978987002745,30.0764816827584,31.2080419715055,30.5416706323238,30.9553229226236,30.2972348640129,30.781677252359,31.273365341716,32.4686413338069,32.3233760209201,30.4491395437985,31.1016814094545,31.4448026831302
"PSMA4",30.6275797759326,30.4801015246076,30.7876828033016,30.2355775739753,31.0516120002691,31.633871143354,29.8693837381276,29.712157546703,30.7918796242437,30.8631186720336,31.0548493569836,28.5965846418118,30.4032437837162,32.1074299528895,30.4245233036547,30.7109596288601,29.6948307406313,32.4550815199619,32.2480763884273,31.8193984310182,31.8673229551456,32.1229054358228,32.1936634146944,31.9236217621768,30.1153279949091,30.8254009628231,31.1329573867496,30.6408247365777,30.2121073762674,29.5497705109183,30.8703395305199,30.9120652055076,29.8832175552288,30.002628637402,29.4295401270372,29.5902620602363,29.3495054498743,29.5000947672687,29.42538399873,30.5551757566387,30.0942116553526,30.2456985990997,30.6812704265901,30.531946122432,31.216508311811,32.6715600840084,32.9382978728013,30.9801916687112,32.3599287420285,31.6696185948651
"PSMA5",32.0829974291393,31.876719740108,32.5823959434629,31.7767449568167,31.5261264491879,32.1205282401308,30.2533839492585,31.1732538569258,31.1882490351746,31.5929904021133,32.0641968183987,28.9326389223976,30.6172810017187,32.4656525502203,31.0149149232432,31.30290961733,30.8362784469868,32.5219918799658,32.7714612530504,33.2940603753702,32.641449349825,33.0023100746959,33.1860510075903,33.4116013839081,32.2690789758925,32.0810934255536,32.420613694439,31.105183249945,31.469806010818,30.064325326397,31.2177797652803,32.2929915194671,30.9596127484564,30.9154884787517,30.633048317577,30.7377153726447,30.9821654928195,31.0384586144164,31.2256723364513,31.6855791674285,30.8119939109961,31.464800950502,31.4583612081243,31.7050374972294,32.7839030013106,33.1601618211071,33.848940648801,31.4918058576549,31.7654469339015,32.7583950822821
"PSMA6",30.9401372520755,30.4000907953085,31.074951783314,30.207227514023,31.7481922736474,31.7417385069888,30.4800051940202,31.5872781648427,31.5078166991674,31.5565924262046,31.6795936539224,28.1839974750027,30.0006154805923,32.1323752409934,31.0183682549476,31.2766965613009,29.6907909957087,32.5654719786727,32.3192897488095,32.2560304253015,32.0231692412114,32.3917940665531,32.4131157595275,32.5462094053298,31.1436393179784,30.8788402217845,31.4091750716456,30.7845661569375,30.2463783674683,29.9549071004444,31.1761107975831,31.2081582850494,29.7698112906822,29.8915270460679,29.4719485004285,29.5158922355091,29.9124221757039,30.0224749145561,29.8867680183557,30.8345465651566,30.083092563389,30.4792343176776,30.3843245983567,30.6638208070179,31.887763198415,32.2142516140042,32.4674271279407,30.0867662850199,31.5177046608047,31.4955274661343
"PSMA7",31.3570992081171,31.1339985353395,31.9028247051963,30.8281280322343,32.1522794162286,32.5241424003621,30.6233120884954,30.865627964225,31.8796802401858,31.557094781204,32.0582085194794,28.4268240138625,30.4567957199643,32.7709101628656,30.8968478223363,31.4190569284885,30.1368731008844,32.7822633087674,32.3573089936404,NA,NA,32.5735751209001,32.3930224366842,32.5231376648148,31.7888886960922,31.7132561308314,NA,31.2789131087557,30.6177188853051,30.3404290053489,30.4098326009059,31.6912487365351,30.2184728133517,NA,30.0464821238962,NA,30.476050091635,30.2822868005614,30.6386688214138,30.9996078477614,30.6697452933948,30.9380349127893,31.0223426239649,31.4119043862281,32.2522281129728,32.9710702787426,32.76821071835,31.2071693208907,31.7561295992945,31.8056277724653
"PSMB1",31.0408115810718,30.3729565986709,31.409984295879,30.6099046156064,31.1875413113238,31.7213059703913,29.5307189614046,30.0871457918065,30.7619253167434,30.8805197697656,31.461926132947,28.2893844574367,30.1858886042801,32.1549669840358,30.5400082218758,30.8753287671854,29.5163432068976,32.1074611324756,32.1221649117998,32.3746416117128,31.9847478021078,32.1485568769009,32.1506765727855,32.329991626737,31.4063392069854,31.1725387368942,31.5004747238263,30.7525452619454,29.8891494945404,29.7840044448598,30.8094661588111,31.16056758543,29.4073222627191,30.0675343117515,29.5359735369596,29.6021894144489,29.9638898563821,30.0228717135614,30.2846050928198,30.5345457409451,30.0373461558896,30.4038532444199,30.9379647820238,30.9766456212591,31.9289244943446,32.6435581130499,33.2694691721851,30.8496118605461,32.0832193992976,31.3912563255637
"PSMB2",30.7541394002743,29.8989389463403,30.4107425315831,29.5722292599951,30.3978490028741,30.3228121587516,29.4387685698054,29.5632549356362,29.702298525756,30.7628758131262,30.4653849587575,27.1486053618883,28.4376976002855,31.1346718195608,29.9044047965027,30.1471015690698,28.9864712982721,31.2733097561705,30.2958126811086,31.0511581900653,31.4062378229347,30.7401305992817,31.711657167751,31.8536325863219,30.4591433156401,30.6257523126573,30.2393386012149,29.2997257734215,29.880782478653,28.7565591219615,30.1471015690698,30.5200021330399,28.8090060912948,29.0287316143848,28.5951978281389,28.9130502288027,29.5983429107927,29.6307766158491,29.9209630691689,30.2579980564465,29.5047991705502,30.0018237117492,30.6102567286208,30.0984848208941,30.9343835849312,31.7660396193084,32.3531863672914,30.6968546680479,31.5789820232876,31.1498290681215
"PSMB3",29.2104593643126,28.8035661857786,29.9576769871374,28.9168128165438,30.3646323344462,30.862897054218,29.2759976429439,29.3028878340606,29.8990830501251,30.4862533416854,30.8042434495948,27.6452643841675,27.7439384352964,31.202447864653,29.0169613560778,30.2152357368157,28.0542930486664,31.174325872775,30.6264487621234,30.7721891566367,30.4832768309449,30.198472207137,30.491614746906,30.4719872492209,29.6117170799604,29.0509766260064,29.590654688593,29.0950421427828,28.5388248968156,28.9787197532984,30.2183573284574,29.5706378991549,27.6780828904626,27.794205926883,27.8177528753784,27.9193441854671,28.7484242316907,29.1437731029942,29.2499080090887,28.6557413194656,28.126866948226,28.6638038450107,29.2543755387472,29.3202532159076,30.5381588496947,30.960234406253,31.3899751825607,29.8886706108865,29.8687363806161,30.27286499469
"PSMB4",30.1481931875479,29.5549928591941,30.1515840613615,29.419147367303,30.7471920274512,30.9023215857349,29.2974316711943,29.8053663909915,29.752752599567,30.8172649426636,30.812376517687,27.5643457104362,28.6642787058456,31.7475521959769,30.2013965504598,29.7303157603748,28.5592118828989,31.7142801758488,30.8865645393748,30.7807390666385,29.8818036698099,30.3989703345292,31.0139837660226,31.2430330847726,30.4240226633884,29.5952511917841,29.9288892072543,29.674854631134,29.0319418147863,29.0563877905635,30.3699445997232,29.8550891935709,28.2797213009777,29.2075766235325,28.1687307183494,28.7268290098335,29.0052817102326,29.1120496491407,29.109610898189,29.0653016132803,29.3866491540113,29.6103271409122,30.1013683313861,29.0529466712872,29.85020823116,30.346676510977,30.8193222893087,29.7440507503621,31.1331411734596,29.5520999979722
"PSMB5",30.3328747753302,30.2414996017196,30.6333082079985,29.8798919937142,31.2675729437,31.3114883869707,29.1291784477036,30.2133827125058,31.1558717786976,31.4116013839081,31.0000781639973,28.2146106071572,29.8533202647701,31.8663283105839,30.8462526746526,31.1092995363574,28.8828824293511,32.1474655336786,31.6636087675929,31.5904940808165,31.2399644869477,31.4916625269667,31.4837573288813,31.623355700141,30.802010353892,30.2358057943413,30.4301186373731,30.5629275423149,29.8750064558034,29.4041578782498,30.2685213694847,30.5223427270847,29.8190938400658,29.3582945771859,29.0126791354144,28.9125363875148,29.8872039481284,29.7322581956756,30.074696642268,30.5310165508529,29.3917377411809,30.0314423349067,30.1520678219632,29.947959027677,31.0822043996667,31.8756217150601,32.1239538612823,29.4693693671152,31.3180777734021,31.077691703611
